Key_Id,Year,Match_Id,Match_Name,Team1,Team2,Result,Home_Team_Name,Away_Team_Name,Winner,Stage_Name,Group_Name,Group_Stage,Knockout_Stage,Replayed,Replay,Match_Date,Stadium_Id,Stadium_Name,City_Name,Country_Name,Home_Team_Id,Home_Team_Code,Away_Team_Id,Away_Team_Code,Score,Home_Team_Score,Away_Team_Score,Home_Team_Score_Margin,Away_Team_Score_Margin,Extra_Time,Penalty_Shootout,Score_Penalties,Home_Team_Score_Penalties,Away_Team_Score_Penalties,Home_Team_Win,Away_Team_Win,Draw,Unique_Teams
294,1978,M-1978-24,Scotland v Netherlands,Scotland,Netherlands,home team win,Scotland,Netherlands,Scotland,group stage,Group 4,1,0,0,0,06-11-1978,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-62,SCO,T-46,NLD,3–2,3,2,1,-1,0,0,0-0,0,0,1,0,0,NULL
295,1978,M-1978-25,Austria v Netherlands,Austria,Netherlands,away team win,Austria,Netherlands,Netherlands,second group stage,Group A,1,0,0,0,6/14/1978,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,AUT,T-46,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,0,1,0,NULL
296,1978,M-1978-26,Italy v West Germany,Italy,West Germany,draw,Italy,West Germany,Draw,second group stage,Group A,1,0,0,0,6/14/1978,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,ITA,T-83,DEU,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
297,1978,M-1978-27,Brazil v Peru,Brazil,Peru,home team win,Brazil,Peru,Brazil,second group stage,Group B,1,0,0,0,6/14/1978,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,BRA,T-54,PER,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
298,1978,M-1978-28,Argentina v Poland,Argentina,Poland,home team win,Argentina,Poland,Argentina,second group stage,Group B,1,0,0,0,6/14/1978,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,ARG,T-55,POL,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
299,1978,M-1978-29,Peru v Poland,Peru,Poland,away team win,Peru,Poland,Poland,second group stage,Group B,1,0,0,0,6/18/1978,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-54,PER,T-55,POL,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
300,1978,M-1978-30,Italy v Austria,Italy,Austria,home team win,Italy,Austria,Italy,second group stage,Group A,1,0,0,0,6/18/1978,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,ITA,T-05,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
301,1978,M-1978-31,Netherlands v West Germany,Netherlands,West Germany,draw,Netherlands,West Germany,Draw,second group stage,Group A,1,0,0,0,6/18/1978,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-46,NLD,T-83,DEU,2–2,2,2,0,0,0,0,0-0,0,0,0,0,1,NULL
302,1978,M-1978-32,Argentina v Brazil,Argentina,Brazil,draw,Argentina,Brazil,Draw,second group stage,Group B,1,0,0,0,6/18/1978,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,ARG,T-09,BRA,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
303,1978,M-1978-33,Austria v West Germany,Austria,West Germany,home team win,Austria,West Germany,Austria,second group stage,Group A,1,0,0,0,6/21/1978,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,AUT,T-83,DEU,3–2,3,2,1,-1,0,0,0-0,0,0,1,0,0,NULL
304,1978,M-1978-34,Italy v Netherlands,Italy,Netherlands,away team win,Italy,Netherlands,Netherlands,second group stage,Group A,1,0,0,0,6/21/1978,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,ITA,T-46,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
305,1978,M-1978-35,Brazil v Poland,Brazil,Poland,home team win,Brazil,Poland,Brazil,second group stage,Group B,1,0,0,0,6/21/1978,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,BRA,T-55,POL,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
306,1978,M-1978-36,Argentina v Peru,Argentina,Peru,home team win,Argentina,Peru,Argentina,second group stage,Group B,1,0,0,0,6/21/1978,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,ARG,T-54,PER,6–0,6,0,6,-6,0,0,0-0,0,0,1,0,0,NULL
307,1978,M-1978-37,Brazil v Italy,Brazil,Italy,home team win,Brazil,Italy,Brazil,third-place match,not applicable,0,1,0,0,6/24/1978,S-002,Estadio Monumental,Buenos Aires,Argentina,T-09,BRA,T-39,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
308,1978,M-1978-38,Argentina v Netherlands,Argentina,Netherlands,home team win,Argentina,Netherlands,Argentina,final,not applicable,0,1,0,0,6/25/1978,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,ARG,T-46,NLD,3–1,3,1,2,-2,1,0,0-0,0,0,1,0,0,NULL
309,1982,M-1982-01,Argentina v Belgium,Argentina,Belgium,away team win,Argentina,Belgium,Belgium,group stage,Group 3,1,0,0,0,6/13/1982,S-149,Camp Nou,Barcelona,Spain,T-03,ARG,T-06,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
310,1982,M-1982-02,Italy v Poland,Italy,Poland,draw,Italy,Poland,Draw,group stage,Group 1,1,0,0,0,6/14/1982,S-162,Balaídos,Vigo,Spain,T-39,ITA,T-55,POL,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
311,1982,M-1982-03,Brazil v Soviet Union,Brazil,Soviet Union,home team win,Brazil,Soviet Union,Brazil,group stage,Group 6,1,0,0,0,6/14/1982,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-09,BRA,T-70,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
312,1982,M-1982-04,Peru v Cameroon,Peru,Cameroon,draw,Peru,Cameroon,Draw,group stage,Group 1,1,0,0,0,6/15/1982,S-147,Estadio Riazor,A Coruña,Spain,T-54,PER,T-11,CMR,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
313,1982,M-1982-05,Hungary v El Salvador,Hungary,El Salvador,home team win,Hungary,El Salvador,Hungary,group stage,Group 3,1,0,0,0,6/15/1982,S-152,Nuevo Estadio,Elche,Spain,T-34,HUN,T-26,SLV,10–1,10,1,9,-9,0,0,0-0,0,0,1,0,0,NULL
314,1982,M-1982-06,Scotland v New Zealand,Scotland,New Zealand,home team win,Scotland,New Zealand,Scotland,group stage,Group 6,1,0,0,0,6/15/1982,S-156,Estadio La Rosaleda,Málaga,Spain,T-62,SCO,T-47,NZL,5–2,5,2,3,-3,0,0,0-0,0,0,1,0,0,NULL
315,1982,M-1982-07,West Germany v Algeria,West Germany,Algeria,away team win,West Germany,Algeria,Algeria,group stage,Group 2,1,0,0,0,6/16/1982,S-153,Estadio El Molinón,Gijón,Spain,T-83,DEU,T-01,DZA,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
316,1982,M-1982-08,England v France,England,France,home team win,England,France,England,group stage,Group 4,1,0,0,0,6/16/1982,S-151,Estadio San Mamés,Bilbao,Spain,T-27,ENG,T-28,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
317,1982,M-1982-09,Spain v Honduras,Spain,Honduras,draw,Spain,Honduras,Draw,group stage,Group 5,1,0,0,0,6/16/1982,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,ESP,T-33,HND,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
318,1982,M-1982-10,Chile v Austria,Chile,Austria,away team win,Chile,Austria,Austria,group stage,Group 2,1,0,0,0,6/17/1982,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-13,CHL,T-05,AUT,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
319,1982,M-1982-11,Czechoslovakia v Kuwait,Czechoslovakia,Kuwait,draw,Czechoslovakia,Kuwait,Draw,group stage,Group 4,1,0,0,0,6/17/1982,S-161,Estadio José Zorrilla,Valladolid,Spain,T-20,CSK,T-43,KWT,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
320,1982,M-1982-12,Yugoslavia v Northern Ireland,Yugoslavia,Northern Ireland,draw,Yugoslavia,Northern Ireland,Draw,group stage,Group 5,1,0,0,0,6/17/1982,S-163,Estadio La Romareda,Zaragoza,Spain,T-84,YUG,T-50,NIR,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
321,1982,M-1982-13,Italy v Peru,Italy,Peru,draw,Italy,Peru,Draw,group stage,Group 1,1,0,0,0,6/18/1982,S-162,Balaídos,Vigo,Spain,T-39,ITA,T-54,PER,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
322,1982,M-1982-14,Argentina v Hungary,Argentina,Hungary,home team win,Argentina,Hungary,Argentina,group stage,Group 3,1,0,0,0,6/18/1982,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,ARG,T-34,HUN,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
323,1982,M-1982-15,Brazil v Scotland,Brazil,Scotland,home team win,Brazil,Scotland,Brazil,group stage,Group 6,1,0,0,0,6/18/1982,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,BRA,T-62,SCO,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
324,1982,M-1982-16,Poland v Cameroon,Poland,Cameroon,draw,Poland,Cameroon,Draw,group stage,Group 1,1,0,0,0,6/19/1982,S-147,Estadio Riazor,A Coruña,Spain,T-55,POL,T-11,CMR,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
325,1982,M-1982-17,Belgium v El Salvador,Belgium,El Salvador,home team win,Belgium,El Salvador,Belgium,group stage,Group 3,1,0,0,0,6/19/1982,S-152,Nuevo Estadio,Elche,Spain,T-06,BEL,T-26,SLV,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
326,1982,M-1982-18,Soviet Union v New Zealand,Soviet Union,New Zealand,home team win,Soviet Union,New Zealand,Soviet Union,group stage,Group 6,1,0,0,0,6/19/1982,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,SUN,T-47,NZL,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
327,1982,M-1982-19,West Germany v Chile,West Germany,Chile,home team win,West Germany,Chile,West Germany,group stage,Group 2,1,0,0,0,6/20/1982,S-153,Estadio El Molinón,Gijón,Spain,T-83,DEU,T-13,CHL,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
328,1982,M-1982-20,England v Czechoslovakia,England,Czechoslovakia,home team win,England,Czechoslovakia,England,group stage,Group 4,1,0,0,0,6/20/1982,S-151,Estadio San Mamés,Bilbao,Spain,T-27,ENG,T-20,CSK,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
329,1982,M-1982-21,Spain v Yugoslavia,Spain,Yugoslavia,home team win,Spain,Yugoslavia,Spain,group stage,Group 5,1,0,0,0,6/20/1982,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,ESP,T-84,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
330,1982,M-1982-22,Algeria v Austria,Algeria,Austria,away team win,Algeria,Austria,Austria,group stage,Group 2,1,0,0,0,6/21/1982,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,DZA,T-05,AUT,0–2,0,2,-2,2,0,0,0-0,0,0,0,1,0,NULL
331,1982,M-1982-23,France v Kuwait,France,Kuwait,home team win,France,Kuwait,France,group stage,Group 4,1,0,0,0,6/21/1982,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,FRA,T-43,KWT,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
332,1982,M-1982-24,Honduras v Northern Ireland,Honduras,Northern Ireland,draw,Honduras,Northern Ireland,Draw,group stage,Group 5,1,0,0,0,6/21/1982,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,HND,T-50,NIR,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
333,1982,M-1982-25,Poland v Peru,Poland,Peru,home team win,Poland,Peru,Poland,group stage,Group 1,1,0,0,0,6/22/1982,S-147,Estadio Riazor,A Coruña,Spain,T-55,POL,T-54,PER,5–1,5,1,4,-4,0,0,0-0,0,0,1,0,0,NULL
334,1982,M-1982-26,Belgium v Hungary,Belgium,Hungary,draw,Belgium,Hungary,Draw,group stage,Group 3,1,0,0,0,6/22/1982,S-152,Nuevo Estadio,Elche,Spain,T-06,BEL,T-34,HUN,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
335,1982,M-1982-27,Soviet Union v Scotland,Soviet Union,Scotland,draw,Soviet Union,Scotland,Draw,group stage,Group 6,1,0,0,0,6/22/1982,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,SUN,T-62,SCO,2–2,2,2,0,0,0,0,0-0,0,0,0,0,1,NULL
336,1982,M-1982-28,Italy v Cameroon,Italy,Cameroon,draw,Italy,Cameroon,Draw,group stage,Group 1,1,0,0,0,6/23/1982,S-162,Balaídos,Vigo,Spain,T-39,ITA,T-11,CMR,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
337,1982,M-1982-29,Argentina v El Salvador,Argentina,El Salvador,home team win,Argentina,El Salvador,Argentina,group stage,Group 3,1,0,0,0,6/23/1982,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,ARG,T-26,SLV,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
338,1982,M-1982-30,Brazil v New Zealand,Brazil,New Zealand,home team win,Brazil,New Zealand,Brazil,group stage,Group 6,1,0,0,0,6/23/1982,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,BRA,T-47,NZL,4–0,4,0,4,-4,0,0,0-0,0,0,1,0,0,NULL
339,1982,M-1982-31,Algeria v Chile,Algeria,Chile,home team win,Algeria,Chile,Algeria,group stage,Group 2,1,0,0,0,6/24/1982,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,DZA,T-13,CHL,3–2,3,2,1,-1,0,0,0-0,0,0,1,0,0,NULL
340,1982,M-1982-32,France v Czechoslovakia,France,Czechoslovakia,draw,France,Czechoslovakia,Draw,group stage,Group 4,1,0,0,0,6/24/1982,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,FRA,T-20,CSK,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
341,1982,M-1982-33,Honduras v Yugoslavia,Honduras,Yugoslavia,away team win,Honduras,Yugoslavia,Yugoslavia,group stage,Group 5,1,0,0,0,6/24/1982,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,HND,T-84,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
342,1982,M-1982-34,West Germany v Austria,West Germany,Austria,home team win,West Germany,Austria,West Germany,group stage,Group 2,1,0,0,0,6/25/1982,S-153,Estadio El Molinón,Gijón,Spain,T-83,DEU,T-05,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
343,1982,M-1982-35,England v Kuwait,England,Kuwait,home team win,England,Kuwait,England,group stage,Group 4,1,0,0,0,6/25/1982,S-151,Estadio San Mamés,Bilbao,Spain,T-27,ENG,T-43,KWT,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
344,1982,M-1982-36,Spain v Northern Ireland,Spain,Northern Ireland,away team win,Spain,Northern Ireland,Northern Ireland,group stage,Group 5,1,0,0,0,6/25/1982,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,ESP,T-50,NIR,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
345,1982,M-1982-37,Austria v France,Austria,France,away team win,Austria,France,France,second group stage,Group 4,1,0,0,0,6/28/1982,S-155,Vicente Calderón,Madrid,Spain,T-05,AUT,T-28,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
346,1982,M-1982-38,Poland v Belgium,Poland,Belgium,home team win,Poland,Belgium,Poland,second group stage,Group 1,1,0,0,0,6/28/1982,S-149,Camp Nou,Barcelona,Spain,T-55,POL,T-06,BEL,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
347,1982,M-1982-39,Italy v Argentina,Italy,Argentina,home team win,Italy,Argentina,Italy,second group stage,Group 3,1,0,0,0,6/29/1982,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,ITA,T-03,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
348,1982,M-1982-40,West Germany v England,West Germany,England,draw,West Germany,England,Draw,second group stage,Group 2,1,0,0,0,6/29/1982,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,DEU,T-27,ENG,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
349,1982,M-1982-41,Austria v Northern Ireland,Austria,Northern Ireland,draw,Austria,Northern Ireland,Draw,second group stage,Group 4,1,0,0,0,07-01-1982,S-155,Vicente Calderón,Madrid,Spain,T-05,AUT,T-50,NIR,2–2,2,2,0,0,0,0,0-0,0,0,0,0,1,NULL
350,1982,M-1982-42,Belgium v Soviet Union,Belgium,Soviet Union,away team win,Belgium,Soviet Union,Soviet Union,second group stage,Group 1,1,0,0,0,07-01-1982,S-149,Camp Nou,Barcelona,Spain,T-06,BEL,T-70,SUN,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
351,1982,M-1982-43,Argentina v Brazil,Argentina,Brazil,away team win,Argentina,Brazil,Brazil,second group stage,Group 3,1,0,0,0,07-02-1982,S-150,Estadi de Sarrià,Barcelona,Spain,T-03,ARG,T-09,BRA,1–3,1,3,-2,2,0,0,0-0,0,0,0,1,0,NULL
352,1982,M-1982-44,West Germany v Spain,West Germany,Spain,home team win,West Germany,Spain,West Germany,second group stage,Group 2,1,0,0,0,07-02-1982,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,DEU,T-71,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
353,1982,M-1982-45,France v Northern Ireland,France,Northern Ireland,home team win,France,Northern Ireland,France,second group stage,Group 4,1,0,0,0,07-04-1982,S-155,Vicente Calderón,Madrid,Spain,T-28,FRA,T-50,NIR,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
354,1982,M-1982-46,Soviet Union v Poland,Soviet Union,Poland,draw,Soviet Union,Poland,Draw,second group stage,Group 1,1,0,0,0,07-04-1982,S-149,Camp Nou,Barcelona,Spain,T-70,SUN,T-55,POL,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
355,1982,M-1982-47,Italy v Brazil,Italy,Brazil,home team win,Italy,Brazil,Italy,second group stage,Group 3,1,0,0,0,07-05-1982,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,ITA,T-09,BRA,3–2,3,2,1,-1,0,0,0-0,0,0,1,0,0,NULL
356,1982,M-1982-48,Spain v England,Spain,England,draw,Spain,England,Draw,second group stage,Group 2,1,0,0,0,07-05-1982,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-71,ESP,T-27,ENG,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
357,1982,M-1982-49,Poland v Italy,Poland,Italy,away team win,Poland,Italy,Italy,semi-finals,not applicable,0,1,0,0,07-08-1982,S-149,Camp Nou,Barcelona,Spain,T-55,POL,T-39,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,0,1,0,NULL
358,1982,M-1982-50,West Germany v France,West Germany,France,home team win,West Germany,France,West Germany,semi-finals,not applicable,0,1,0,0,07-08-1982,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-83,DEU,T-28,FRA,3–3,3,3,0,0,1,1,5–4,5,4,1,0,0,NULL
359,1982,M-1982-51,Poland v France,Poland,France,home team win,Poland,France,Poland,third-place match,not applicable,0,1,0,0,07-10-1982,S-148,Estadio José Rico Pérez,Alicante,Spain,T-55,POL,T-28,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,1,0,0,NULL
360,1982,M-1982-52,Italy v West Germany,Italy,West Germany,home team win,Italy,West Germany,Italy,final,not applicable,0,1,0,0,07-11-1982,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-39,ITA,T-83,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
361,1986,M-1986-01,Bulgaria v Italy,Bulgaria,Italy,draw,Bulgaria,Italy,Draw,group stage,Group A,1,0,0,0,5/31/1986,S-099,Estadio Azteca,Mexico City,Mexico,T-10,BGR,T-39,ITA,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
362,1986,M-1986-02,Spain v Brazil,Spain,Brazil,away team win,Spain,Brazil,Brazil,group stage,Group D,1,0,0,0,06-01-1986,S-095,Estadio Jalisco,Guadalajara,Mexico,T-71,ESP,T-09,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
363,1986,M-1986-03,Canada v France,Canada,France,away team win,Canada,France,France,group stage,Group C,1,0,0,0,06-01-1986,S-098,Estadio Nou Camp,León,Mexico,T-12,CAN,T-28,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
364,1986,M-1986-04,Argentina v South Korea,Argentina,South Korea,home team win,Argentina,South Korea,Argentina,group stage,Group A,1,0,0,0,06-02-1986,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,ARG,T-69,KOR,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
365,1986,M-1986-05,Soviet Union v Hungary,Soviet Union,Hungary,home team win,Soviet Union,Hungary,Soviet Union,group stage,Group C,1,0,0,0,06-02-1986,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-70,SUN,T-34,HUN,6–0,6,0,6,-6,0,0,0-0,0,0,1,0,0,NULL
366,1986,M-1986-06,Morocco v Poland,Morocco,Poland,draw,Morocco,Poland,Draw,group stage,Group F,1,0,0,0,06-02-1986,S-102,Estadio Universitario,Monterrey,Mexico,T-45,MAR,T-55,POL,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
367,1986,M-1986-07,Belgium v Mexico,Belgium,Mexico,away team win,Belgium,Mexico,Mexico,group stage,Group B,1,0,0,0,06-03-1986,S-099,Estadio Azteca,Mexico City,Mexico,T-06,BEL,T-44,MEX,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
368,1986,M-1986-08,Algeria v Northern Ireland,Algeria,Northern Ireland,draw,Algeria,Northern Ireland,Draw,group stage,Group D,1,0,0,0,06-03-1986,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-01,DZA,T-50,NIR,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
369,1986,M-1986-09,Portugal v England,Portugal,England,home team win,Portugal,England,Portugal,group stage,Group F,1,0,0,0,06-03-1986,S-101,Estadio Tecnológico,Monterrey,Mexico,T-56,PRT,T-27,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
370,1986,M-1986-10,Paraguay v Iraq,Paraguay,Iraq,home team win,Paraguay,Iraq,Paraguay,group stage,Group B,1,0,0,0,06-04-1986,S-106,La Bombonera,Toluca,Mexico,T-53,PRY,T-37,IRQ,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
371,1986,M-1986-11,Uruguay v West Germany,Uruguay,West Germany,draw,Uruguay,West Germany,Draw,group stage,Group E,1,0,0,0,06-04-1986,S-105,Estadio La Corregidora,Querétaro,Mexico,T-81,URY,T-83,DEU,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
372,1986,M-1986-12,Scotland v Denmark,Scotland,Denmark,away team win,Scotland,Denmark,Denmark,group stage,Group E,1,0,0,0,06-04-1986,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-62,SCO,T-21,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
373,1986,M-1986-13,Italy v Argentina,Italy,Argentina,draw,Italy,Argentina,Draw,group stage,Group A,1,0,0,0,06-05-1986,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-39,ITA,T-03,ARG,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
374,1986,M-1986-14,France v Soviet Union,France,Soviet Union,draw,France,Soviet Union,Draw,group stage,Group C,1,0,0,0,06-05-1986,S-098,Estadio Nou Camp,León,Mexico,T-28,FRA,T-70,SUN,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
375,1986,M-1986-15,South Korea v Bulgaria,South Korea,Bulgaria,draw,South Korea,Bulgaria,Draw,group stage,Group A,1,0,0,0,06-05-1986,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-69,KOR,T-10,BGR,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
376,1986,M-1986-16,Hungary v Canada,Hungary,Canada,home team win,Hungary,Canada,Hungary,group stage,Group C,1,0,0,0,06-06-1986,S-097,Estadio Sergio León Chavez,Irapuato,Mexico,T-34,HUN,T-12,CAN,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
377,1986,M-1986-17,Brazil v Algeria,Brazil,Algeria,home team win,Brazil,Algeria,Brazil,group stage,Group D,1,0,0,0,06-06-1986,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,BRA,T-01,DZA,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
378,1986,M-1986-18,England v Morocco,England,Morocco,draw,England,Morocco,Draw,group stage,Group F,1,0,0,0,06-06-1986,S-101,Estadio Tecnológico,Monterrey,Mexico,T-27,ENG,T-45,MAR,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
379,1986,M-1986-19,Mexico v Paraguay,Mexico,Paraguay,draw,Mexico,Paraguay,Draw,group stage,Group B,1,0,0,0,06-07-1986,S-099,Estadio Azteca,Mexico City,Mexico,T-44,MEX,T-53,PRY,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
380,1986,M-1986-20,Northern Ireland v Spain,Northern Ireland,Spain,away team win,Northern Ireland,Spain,Spain,group stage,Group D,1,0,0,0,06-07-1986,S-096,Estadio Tres de Marzo,Guadalajara,Mexico,T-50,NIR,T-71,ESP,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
381,1986,M-1986-21,Poland v Portugal,Poland,Portugal,home team win,Poland,Portugal,Poland,group stage,Group F,1,0,0,0,06-07-1986,S-102,Estadio Universitario,Monterrey,Mexico,T-55,POL,T-56,PRT,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
382,1986,M-1986-22,Iraq v Belgium,Iraq,Belgium,away team win,Iraq,Belgium,Belgium,group stage,Group B,1,0,0,0,06-08-1986,S-106,La Bombonera,Toluca,Mexico,T-37,IRQ,T-06,BEL,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
383,1986,M-1986-23,West Germany v Scotland,West Germany,Scotland,home team win,West Germany,Scotland,West Germany,group stage,Group E,1,0,0,0,06-08-1986,S-105,Estadio La Corregidora,Querétaro,Mexico,T-83,DEU,T-62,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
384,1986,M-1986-24,Denmark v Uruguay,Denmark,Uruguay,home team win,Denmark,Uruguay,Denmark,group stage,Group E,1,0,0,0,06-08-1986,S-103,Estadio Neza 86,Nezahualcóyotl,Mexico,T-21,DNK,T-81,URY,6–1,6,1,5,-5,0,0,0-0,0,0,1,0,0,NULL
